confidence,latitude,longitude,majority,crop,avg_temperature,koppen_code,ClimateCode,Climate
98.02851946,48.63846633,-121.6124374,142,Evergreen Forest,5.699791625,11,Cfc,Subpolar Oceanic
97.67426354,47.94477281,-123.4412662,142,Evergreen Forest,4.681479134,11,Cfc,Subpolar Oceanic
97.37595581,48.76459243,-121.9277527,142,Evergreen Forest,4.329333361,11,Cfc,Subpolar Oceanic
99.99063763,40.88171113,-122.0538788,142,Evergreen Forest,12.7669584,12,Csa,Mediterranean (hot summer)
99.97802775,34.44927949,-111.1439689,142,Evergreen Forest,8.084083301,12,Csa,Mediterranean (hot summer)
99.97556473,34.51234255,-111.3962212,142,Evergreen Forest,9.067895894,12,Csa,Mediterranean (hot summer)
99.9660809,41.07090029,-121.9277527,142,Evergreen Forest,10.56793755,12,Csa,Mediterranean (hot summer)
99.95888067,41.07090029,-122.180005,142,Evergreen Forest,10.98856264,12,Csa,Mediterranean (hot summer)
99.95817454,34.51234255,-111.2700951,142,Evergreen Forest,8.15960406,12,Csa,Mediterranean (hot summer)
99.94655743,34.51234255,-111.1439689,142,Evergreen Forest,8.635458241,12,Csa,Mediterranean (hot summer)
99.94635263,40.88171113,-122.180005,142,Evergreen Forest,13.09068731,12,Csa,Mediterranean (hot summer)
99.94522237,40.94477418,-122.180005,142,Evergreen Forest,13.09068731,12,Csa,Mediterranean (hot summer)
99.94477326,33.75558586,-109.8827077,142,Evergreen Forest,11.29772927,12,Csa,Mediterranean (hot summer)
100,41.82765692,-124.2610861,142,Evergreen Forest,11.98390802,13,Csb,Mediterranean (warm summer)
100,45.3591878,-124.0088338,142,Evergreen Forest,10.4083333,13,Csb,Mediterranean (warm summer)
100,48.51234024,-122.7475725,142,Evergreen Forest,9.500757615,13,Csb,Mediterranean (warm summer)
100,43.90873764,-122.5583834,142,Evergreen Forest,9.823833227,13,Csb,Mediterranean (warm summer)
100,47.94477281,-122.4953203,142,Evergreen Forest,10.28221293,13,Csb,Mediterranean (warm summer)
100,43.90873764,-122.4322572,142,Evergreen Forest,8.820833365,13,Csb,Mediterranean (warm summer)
100,43.90873764,-122.3691942,142,Evergreen Forest,8.820833365,13,Csb,Mediterranean (warm summer)
100,43.97180069,-122.3691942,142,Evergreen Forest,8.820833365,13,Csb,Mediterranean (warm summer)
100,40.3772067,-121.1079329,142,Evergreen Forest,6.194895799,13,Csb,Mediterranean (warm summer)
99.9975273,33.94477503,-109.7565815,142,Evergreen Forest,7.225854286,13,Csb,Mediterranean (warm summer)
99.11759562,36.34117119,-118.6484734,142,Evergreen Forest,2.338041664,14,Csc,Mediterranean (cold summer)
98.22631886,47.94477281,-123.252077,142,Evergreen Forest,4.737291674,14,Csc,Mediterranean (cold summer)
97.53028157,36.40423425,-118.6484734,142,Evergreen Forest,2.338041664,14,Csc,Mediterranean (cold summer)
97.41038366,47.88170976,-123.0628879,142,Evergreen Forest,6.136687438,14,Csc,Mediterranean (cold summer)
96.64534617,41.1970264,-122.8736987,142,Evergreen Forest,6.269583294,14,Csc,Mediterranean (cold summer)
96.50905739,41.1970264,-122.9998248,142,Evergreen Forest,6.269583294,14,Csc,Mediterranean (cold summer)
96.1241984,47.88170976,-123.1259509,142,Evergreen Forest,6.136687438,14,Csc,Mediterranean (cold summer)
94.69870187,47.94477281,-123.3151401,142,Evergreen Forest,4.737291674,14,Csc,Mediterranean (cold summer)
94.58319924,37.22405397,-119.0268518,142,Evergreen Forest,4.3189375,14,Csc,Mediterranean (cold summer)
93.19591572,41.07090029,-122.8736987,142,Evergreen Forest,5.85525001,14,Csc,Mediterranean (cold summer)
92.1190681,43.90873764,-103.3241491,142,Evergreen Forest,8.072895765,18,Dfa,Hot Summer Continental
87.83420474,43.46729628,-103.5133383,142,Evergreen Forest,7.921104332,18,Dfa,Hot Summer Continental
87.42622952,37.85468453,-108.6214464,142,Evergreen Forest,8.513416551,18,Dfa,Hot Summer Continental
87.23722392,43.84567459,-103.3241491,142,Evergreen Forest,8.072895765,18,Dfa,Hot Summer Continental
85.5506747,37.98081064,-108.9998248,142,Evergreen Forest,7.712583154,18,Dfa,Hot Summer Continental
83.75081614,43.46729628,-103.5764014,142,Evergreen Forest,7.921104332,18,Dfa,Hot Summer Continental
82.51975216,44.09792679,-103.3241491,142,Evergreen Forest,8.234229237,18,Dfa,Hot Summer Continental
80.47132446,37.98081064,-108.9367617,142,Evergreen Forest,7.712583154,18,Dfa,Hot Summer Continental
76.97388922,44.03486374,-103.3241491,142,Evergreen Forest,8.234229237,18,Dfa,Hot Summer Continental
75.00279607,44.350179,-103.4502752,142,Evergreen Forest,8.238228977,18,Dfa,Hot Summer Continental
100,49.01684462,-116.0628879,142,Evergreen Forest,4.239666663,19,Dfb,Warm Summer Continental
100,43.97180069,-69.01784281,142,Evergreen Forest,8.014583156,19,Dfb,Warm Summer Continental
100,44.03486374,-69.01784281,142,Evergreen Forest,7.347222445,19,Dfb,Warm Summer Continental
100,44.350179,-68.13495993,142,Evergreen Forest,6.804625615,19,Dfb,Warm Summer Continental
99.99703113,46.87270099,-113.22505,142,Evergreen Forest,4.214812477,19,Dfb,Warm Summer Continental
99.99505371,44.16098984,-103.8917167,142,Evergreen Forest,4.053979188,19,Dfb,Warm Summer Continental
99.99336884,44.22405289,-103.8286536,142,Evergreen Forest,5.232708295,19,Dfb,Warm Summer Continental
99.99261061,44.09792679,-103.6394644,142,Evergreen Forest,6.121750109,19,Dfb,Warm Summer Continental
99.99170471,45.7375661,-116.0628879,142,Evergreen Forest,4.754187365,19,Dfb,Warm Summer Continental
99.98794413,44.22405289,-103.8917167,142,Evergreen Forest,4.643958201,19,Dfb,Warm Summer Continental
99.98769418,41.44927861,-106.4773023,142,Evergreen Forest,1.395916651,20,Dfc,Subarctic
99.98362964,47.88170976,-113.9187437,142,Evergreen Forest,4.690166652,20,Dfc,Subarctic
99.98348388,35.77360368,-105.5313563,142,Evergreen Forest,4.124937495,20,Dfc,Subarctic
99.97766371,48.51234024,-114.8016266,142,Evergreen Forest,3.740958383,20,Dfc,Subarctic
99.97569383,48.82765548,-114.4232482,142,Evergreen Forest,2.416999996,20,Dfc,Subarctic
99.97519226,36.02585591,-106.5403653,142,Evergreen Forest,5.174208318,20,Dfc,Subarctic
99.97391172,49.01684462,-114.9908158,142,Evergreen Forest,1.956104149,20,Dfc,Subarctic
99.97282367,44.4763051,-106.9818068,142,Evergreen Forest,3.768895825,20,Dfc,Subarctic
99.96986693,48.95378157,-116.0628879,142,Evergreen Forest,3.540937563,20,Dfc,Subarctic
99.96822674,41.38621556,-106.161987,142,Evergreen Forest,3.534083351,20,Dfc,Subarctic
100,48.82765548,-117.0718969,142,Evergreen Forest,4.184875021,23,Dsb,Mediterranean Continental (warm summer)
100,47.81864671,-116.4412662,142,Evergreen Forest,5.756562409,23,Dsb,Mediterranean Continental (warm summer)
100,47.88170976,-116.4412662,142,Evergreen Forest,5.794479192,23,Dsb,Mediterranean Continental (warm summer)
99.99897893,48.44927719,-117.0718969,142,Evergreen Forest,5.685729216,23,Dsb,Mediterranean Continental (warm summer)
99.99711063,48.70152938,-117.1349599,142,Evergreen Forest,4.184875021,23,Dsb,Mediterranean Continental (warm summer)
99.99674478,48.70152938,-117.0088338,142,Evergreen Forest,4.184875021,23,Dsb,Mediterranean Continental (warm summer)
99.99422009,47.81864671,-116.3782032,142,Evergreen Forest,5.756562409,23,Dsb,Mediterranean Continental (warm summer)
99.99414536,48.76459243,-117.0088338,142,Evergreen Forest,4.184875021,23,Dsb,Mediterranean Continental (warm summer)
99.99355329,48.70152938,-117.0718969,142,Evergreen Forest,4.184875021,23,Dsb,Mediterranean Continental (warm summer)
99.99091212,47.69252062,-116.4412662,142,Evergreen Forest,5.756562409,23,Dsb,Mediterranean Continental (warm summer)
100,48.76459243,-117.1349599,142,Evergreen Forest,4.184875021,24,Dsc,Mediterranean Continental (cold summer)
100,49.01684462,-117.1349599,142,Evergreen Forest,2.306041718,24,Dsc,Mediterranean Continental (cold summer)
100,48.95378157,-117.0718969,142,Evergreen Forest,3.169020822,24,Dsc,Mediterranean Continental (cold summer)
100,48.95378157,-116.6935185,142,Evergreen Forest,2.830000053,24,Dsc,Mediterranean Continental (cold summer)
99.99614909,48.89071852,-117.0718969,142,Evergreen Forest,3.169020822,24,Dsc,Mediterranean Continental (cold summer)
99.99233245,48.89071852,-117.1349599,142,Evergreen Forest,3.169020822,24,Dsc,Mediterranean Continental (cold summer)
99.99189999,48.70152938,-117.2610861,142,Evergreen Forest,4.243020788,24,Dsc,Mediterranean Continental (cold summer)
99.99144262,48.70152938,-117.198023,142,Evergreen Forest,4.243020788,24,Dsc,Mediterranean Continental (cold summer)
99.99012984,48.95378157,-117.4502752,142,Evergreen Forest,4.932812568,24,Dsc,Mediterranean Continental (cold summer)
99.98933203,48.76459243,-117.198023,142,Evergreen Forest,4.243020788,24,Dsc,Mediterranean Continental (cold summer)
78.31296589,42.77360271,-102.8196446,142,Evergreen Forest,8.178708121,26,Dwa,Monsoon-Influenced Hot Summer Continental
74.14764249,42.77360271,-102.7565815,142,Evergreen Forest,8.178708121,26,Dwa,Monsoon-Influenced Hot Summer Continental
73.57479309,42.71053966,-102.8827077,142,Evergreen Forest,8.516687433,26,Dwa,Monsoon-Influenced Hot Summer Continental
98.92317473,49.01684462,-119.8466716,142,Evergreen Forest,0.988770818,31,ET,Tundra
96.9598253,37.47630619,-106.6664915,142,Evergreen Forest,-0.228729139,31,ET,Tundra
96.81003406,40.75558502,-110.0088338,142,Evergreen Forest,-0.106437527,31,ET,Tundra
96.68731859,38.73756729,-106.6664915,142,Evergreen Forest,-0.595145752,31,ET,Tundra
96.47991835,39.17900868,-106.7295545,142,Evergreen Forest,0.766833365,31,ET,Tundra
96.42375257,39.49432395,-105.9727978,142,Evergreen Forest,0.312291642,31,ET,Tundra
96.19385921,37.98081064,-107.170996,142,Evergreen Forest,-0.359479129,31,ET,Tundra
95.89849022,38.73756729,-106.5403653,142,Evergreen Forest,-0.595145752,31,ET,Tundra
95.439358,49.01684462,-120.0989239,142,Evergreen Forest,2.040437485,31,ET,Tundra
95.43580036,49.01684462,-120.22505,142,Evergreen Forest,1.593312532,31,ET,Tundra
97.53557709,44.66549425,-67.12595092,142,Evergreen Forest,NA,32,Ocean,Oceanic Climate
94.04749273,44.03486374,-68.57640137,142,Evergreen Forest,7.308771891,32,Ocean,Oceanic Climate
92.80869919,42.64747661,-124.4502752,142,Evergreen Forest,11.61324406,32,Ocean,Oceanic Climate
74.52911462,41.95378303,-69.96378876,142,Evergreen Forest,9.707828122,32,Ocean,Oceanic Climate
93.75488009,36.59342341,-84.59441939,143,Mixed Forest,12.92843754,9,Cfa,Humid Subtropical
90.81663919,37.79162147,-83.58541038,143,Mixed Forest,12.03310418,9,Cfa,Humid Subtropical
89.69423541,36.84567564,-84.27910407,143,Mixed Forest,12.98210449,9,Cfa,Humid Subtropical
89.6396713,36.65648647,-84.53135632,143,Mixed Forest,12.92843754,9,Cfa,Humid Subtropical
88.37631854,37.85468453,-83.58541038,143,Mixed Forest,11.98049999,9,Cfa,Humid Subtropical
87.13598156,37.09792786,-84.21604101,143,Mixed Forest,12.75364592,9,Cfa,Humid Subtropical
87.04539501,37.0348648,-84.34216713,143,Mixed Forest,12.96581279,9,Cfa,Humid Subtropical
86.29249189,36.59342341,-84.65748245,143,Mixed Forest,12.92843754,9,Cfa,Humid Subtropical
85.505884,36.84567564,-84.34216713,143,Mixed Forest,13.04777082,9,Cfa,Humid Subtropical
85.27662279,36.90873869,-84.27910407,143,Mixed Forest,12.98210449,9,Cfa,Humid Subtropical
85.54282736,35.39522534,-84.02685182,143,Mixed Forest,12.54345834,10,Cfb,Temperate Oceanic
81.76217459,35.58441451,-83.52234731,143,Mixed Forest,10.46641641,10,Cfb,Temperate Oceanic
80.95286549,35.71054063,-83.33315813,143,Mixed Forest,11.09475002,10,Cfb,Temperate Oceanic
79.01272538,38.54837813,-79.92775272,143,Mixed Forest,7.92808339,10,Cfb,Temperate Oceanic
77.15988393,38.23306286,-80.3061311,143,Mixed Forest,8.028458287,10,Cfb,Temperate Oceanic
75.48513729,35.016847,-83.08090587,143,Mixed Forest,11.39122907,10,Cfb,Temperate Oceanic
75.19955599,38.67450424,-79.86468966,143,Mixed Forest,9.259062434,10,Cfb,Temperate Oceanic
74.82583067,35.58441451,-83.58541038,143,Mixed Forest,10.46641641,10,Cfb,Temperate Oceanic
70.5835539,35.33216229,-84.02685182,143,Mixed Forest,11.81531256,10,Cfb,Temperate Oceanic
99.67746424,46.99882709,-90.39622119,143,Mixed Forest,5.106500228,19,Dfb,Warm Summer Continental
97.03017857,47.06189013,-90.39622119,143,Mixed Forest,5.030520886,19,Dfb,Warm Summer Continental
92.78113567,47.06189013,-90.45928425,143,Mixed Forest,5.030520886,19,Dfb,Warm Summer Continental
87.98788975,46.99882709,-90.45928425,143,Mixed Forest,5.106500228,19,Dfb,Warm Summer Continental
84.96194512,46.87270099,-68.82865362,143,Mixed Forest,2.932395895,19,Dfb,Warm Summer Continental
84.65504193,46.1159444,-68.95477975,143,Mixed Forest,3.140562485,19,Dfb,Warm Summer Continental
83.862615,46.55738574,-90.64847344,143,Mixed Forest,5.236437514,19,Dfb,Warm Summer Continental
83.16520049,46.68351184,-68.95477975,143,Mixed Forest,2.558208396,19,Dfb,Warm Summer Continental
82.83059291,46.80963794,-68.82865362,143,Mixed Forest,3.051541706,19,Dfb,Warm Summer Continental
82.73311943,47.37720538,-69.33315813,143,Mixed Forest,2.396583289,19,Dfb,Warm Summer Continental
100,35.26909923,-115.8106356,152,Shrubland,17.21241673,5,BSh,Hot Semi-Arid
100,35.33216229,-115.8106356,152,Shrubland,17.21241673,5,BSh,Hot Semi-Arid
100,34.38621643,-113.2881131,152,Shrubland,19.21283309,5,BSh,Hot Semi-Arid
100,34.32315338,-113.22505,152,Shrubland,20.41577085,5,BSh,Hot Semi-Arid
100,34.26009032,-113.161987,152,Shrubland,18.8125,5,BSh,Hot Semi-Arid
100,34.32315338,-113.0358608,152,Shrubland,18.8125,5,BSh,Hot Semi-Arid
100,34.57540561,-113.0358608,152,Shrubland,16.36329142,5,BSh,Hot Semi-Arid
100,34.00783809,-112.4682933,152,Shrubland,17.24414595,5,BSh,Hot Semi-Arid
100,33.94477503,-112.4052302,152,Shrubland,19.87631257,5,BSh,Hot Semi-Arid
100,34.07090115,-112.216041,152,Shrubland,17.64033326,5,BSh,Hot Semi-Arid
100,31.67450495,-112.1529779,152,Shrubland,20.25085409,5,BSh,Hot Semi-Arid
100,34.00783809,-112.0899149,152,Shrubland,18.86527069,5,BSh,Hot Semi-Arid
100,31.61144189,-112.0268518,152,Shrubland,19.65129153,5,BSh,Hot Semi-Arid
100,31.61144189,-111.9007257,152,Shrubland,19.32231259,5,BSh,Hot Semi-Arid
100,31.98982024,-111.9007257,152,Shrubland,19.99649994,5,BSh,Hot Semi-Arid
100,32.11594635,-111.9007257,152,Shrubland,19.5965418,5,BSh,Hot Semi-Arid
100,31.54837883,-111.8376626,152,Shrubland,19.32231259,5,BSh,Hot Semi-Arid
100,31.98982024,-111.8376626,152,Shrubland,19.99649994,5,BSh,Hot Semi-Arid
100,32.0528833,-111.8376626,152,Shrubland,19.5965418,5,BSh,Hot Semi-Arid
100,32.11594635,-111.8376626,152,Shrubland,19.5965418,5,BSh,Hot Semi-Arid
100,32.11594635,-111.7745996,152,Shrubland,19.22379152,5,BSh,Hot Semi-Arid
100,31.54837883,-111.7115365,152,Shrubland,19.24368771,5,BSh,Hot Semi-Arid
100,31.61144189,-111.7115365,152,Shrubland,19.24368771,5,BSh,Hot Semi-Arid
100,31.67450495,-111.7115365,152,Shrubland,19.51593733,5,BSh,Hot Semi-Arid
100,31.737568,-111.7115365,152,Shrubland,19.51593733,5,BSh,Hot Semi-Arid
100,31.80063106,-111.7115365,152,Shrubland,19.51593733,5,BSh,Hot Semi-Arid
100,31.86369412,-111.7115365,152,Shrubland,19.28333314,5,BSh,Hot Semi-Arid
100,31.92675718,-111.7115365,152,Shrubland,19.28333314,5,BSh,Hot Semi-Arid
100,32.0528833,-111.7115365,152,Shrubland,19.22379152,5,BSh,Hot Semi-Arid
100,33.81864892,-111.7115365,152,Shrubland,20.32722918,5,BSh,Hot Semi-Arid
100,31.48531577,-111.6484734,152,Shrubland,18.73789605,5,BSh,Hot Semi-Arid
100,32.0528833,-111.6484734,152,Shrubland,19.43806259,5,BSh,Hot Semi-Arid
100,32.11594635,-111.5854104,152,Shrubland,19.43806259,5,BSh,Hot Semi-Arid
100,33.75558586,-111.5854104,152,Shrubland,20.17506266,5,BSh,Hot Semi-Arid
100,32.11594635,-111.4592843,152,Shrubland,19.69868763,5,BSh,Hot Semi-Arid
100,32.17900941,-111.3962212,152,Shrubland,20.47312498,5,BSh,Hot Semi-Arid
100,33.62945975,-111.3962212,152,Shrubland,20.25700005,5,BSh,Hot Semi-Arid
100,32.17900941,-111.3331581,152,Shrubland,20.5018541,5,BSh,Hot Semi-Arid
100,33.44027057,-111.2700951,152,Shrubland,18.47341688,5,BSh,Hot Semi-Arid
100,33.50333363,-111.2700951,152,Shrubland,18.40420834,5,BSh,Hot Semi-Arid
100,33.37720751,-111.207032,152,Shrubland,18.47341688,5,BSh,Hot Semi-Arid
100,32.0528833,-111.1439689,152,Shrubland,19.8728958,5,BSh,Hot Semi-Arid
100,32.68351388,-111.1439689,152,Shrubland,19.72685417,5,BSh,Hot Semi-Arid
100,33.06189223,-111.0809059,152,Shrubland,20.2440002,5,BSh,Hot Semi-Arid
100,32.55738776,-111.0178428,152,Shrubland,19.44612487,5,BSh,Hot Semi-Arid
100,32.93576611,-111.0178428,152,Shrubland,19.45412501,5,BSh,Hot Semi-Arid
100,32.93576611,-110.9547797,152,Shrubland,18.38485408,5,BSh,Hot Semi-Arid
100,32.80963999,-110.8286536,152,Shrubland,18.85252047,5,BSh,Hot Semi-Arid
100,32.68351388,-110.7655906,152,Shrubland,18.85252047,5,BSh,Hot Semi-Arid
100,32.74657694,-110.7655906,152,Shrubland,18.85252047,5,BSh,Hot Semi-Arid
100,32.80963999,-110.7655906,152,Shrubland,18.85252047,5,BSh,Hot Semi-Arid
100,33.6925228,-110.7655906,152,Shrubland,17.12897925,5,BSh,Hot Semi-Arid
100,33.06189223,-110.6394644,152,Shrubland,18.07958349,5,BSh,Hot Semi-Arid
100,32.4943247,-110.5764014,152,Shrubland,17.29231246,5,BSh,Hot Semi-Arid
100,32.74657694,-110.5764014,152,Shrubland,18.69152101,5,BSh,Hot Semi-Arid
100,32.30513553,-110.4502752,152,Shrubland,17.09437482,5,BSh,Hot Semi-Arid
100,32.4943247,-110.4502752,152,Shrubland,17.98152073,5,BSh,Hot Semi-Arid
100,32.55738776,-110.4502752,152,Shrubland,16.73941648,5,BSh,Hot Semi-Arid
100,33.31414446,-110.2610861,152,Shrubland,17.59864593,5,BSh,Hot Semi-Arid
100,30.85468518,-104.8376626,152,Shrubland,16.38283336,5,BSh,Hot Semi-Arid
100,30.41324377,-104.7745996,152,Shrubland,18.30720838,5,BSh,Hot Semi-Arid
100,30.41324377,-104.7115365,152,Shrubland,18.30720838,5,BSh,Hot Semi-Arid
100,30.9808113,-104.7115365,152,Shrubland,16.65320818,5,BSh,Hot Semi-Arid
100,30.79162212,-104.6484734,152,Shrubland,16.63041655,5,BSh,Hot Semi-Arid
100,30.85468518,-104.6484734,152,Shrubland,16.61477085,5,BSh,Hot Semi-Arid
100,30.16099153,-104.5854104,152,Shrubland,18.23972917,5,BSh,Hot Semi-Arid
100,30.72855906,-104.5854104,152,Shrubland,16.63041655,5,BSh,Hot Semi-Arid
100,30.79162212,-104.5854104,152,Shrubland,16.63041655,5,BSh,Hot Semi-Arid
100,30.85468518,-104.5854104,152,Shrubland,16.61477085,5,BSh,Hot Semi-Arid
100,30.03486541,-104.5223473,152,Shrubland,18.23972917,5,BSh,Hot Semi-Arid
100,29.593424,-103.9547797,152,Shrubland,18.00564599,5,BSh,Hot Semi-Arid
100,29.53036094,-103.8917167,152,Shrubland,18.00564599,5,BSh,Hot Semi-Arid
100,29.593424,-103.8917167,152,Shrubland,18.00564599,5,BSh,Hot Semi-Arid
100,29.84567623,-103.8917167,152,Shrubland,17.24329158,5,BSh,Hot Semi-Arid
100,29.46729788,-103.8286536,152,Shrubland,18.43214583,5,BSh,Hot Semi-Arid
100,29.84567623,-103.8286536,152,Shrubland,17.32000009,5,BSh,Hot Semi-Arid
100,29.90873929,-103.8286536,152,Shrubland,17.32000009,5,BSh,Hot Semi-Arid
100,29.84567623,-103.7655906,152,Shrubland,17.32000009,5,BSh,Hot Semi-Arid
100,29.90873929,-103.7655906,152,Shrubland,17.32000009,5,BSh,Hot Semi-Arid
100,29.84567623,-103.7025275,152,Shrubland,17.32000009,5,BSh,Hot Semi-Arid
100,29.90873929,-103.7025275,152,Shrubland,17.32000009,5,BSh,Hot Semi-Arid
100,30.85468518,-103.5764014,152,Shrubland,17.7943126,5,BSh,Hot Semi-Arid
100,29.84567623,-103.5133383,152,Shrubland,17.2373335,5,BSh,Hot Semi-Arid
100,29.90873929,-103.5133383,152,Shrubland,17.2373335,5,BSh,Hot Semi-Arid
100,29.97180235,-103.5133383,152,Shrubland,17.2373335,5,BSh,Hot Semi-Arid
100,30.79162212,-103.5133383,152,Shrubland,16.80872905,5,BSh,Hot Semi-Arid
100,29.46729788,-103.4502752,152,Shrubland,19.01135413,5,BSh,Hot Semi-Arid
100,29.593424,-103.4502752,152,Shrubland,18.54635429,5,BSh,Hot Semi-Arid
100,29.90873929,-103.4502752,152,Shrubland,17.20747912,5,BSh,Hot Semi-Arid
100,29.78261317,-103.3872122,152,Shrubland,17.66658342,5,BSh,Hot Semi-Arid
100,30.09792847,-103.3241491,152,Shrubland,17.17108329,5,BSh,Hot Semi-Arid
100,30.665496,-103.3241491,152,Shrubland,17.17535428,5,BSh,Hot Semi-Arid
100,29.40423482,-103.2610861,152,Shrubland,19.20875001,5,BSh,Hot Semi-Arid
100,30.53936989,-103.2610861,152,Shrubland,17.17535428,5,BSh,Hot Semi-Arid
100,30.72855906,-103.2610861,152,Shrubland,17.59143762,5,BSh,Hot Semi-Arid
100,30.79162212,-103.2610861,152,Shrubland,17.59143762,5,BSh,Hot Semi-Arid
100,29.21504564,-103.198023,152,Shrubland,17.93089581,5,BSh,Hot Semi-Arid
100,30.53936989,-103.198023,152,Shrubland,17.17535428,5,BSh,Hot Semi-Arid
100,29.84567623,-103.1349599,152,Shrubland,17.61504149,5,BSh,Hot Semi-Arid
100,29.90873929,-103.1349599,152,Shrubland,17.61504149,5,BSh,Hot Semi-Arid
100,29.97180235,-103.1349599,152,Shrubland,17.61504149,5,BSh,Hot Semi-Arid
100,30.60243295,-103.1349599,152,Shrubland,16.9720211,5,BSh,Hot Semi-Arid
100,29.97180235,-103.0718969,152,Shrubland,17.61504149,5,BSh,Hot Semi-Arid
100,30.03486541,-103.0718969,152,Shrubland,17.25693731,5,BSh,Hot Semi-Arid
100,30.09792847,-103.0718969,152,Shrubland,17.25693731,5,BSh,Hot Semi-Arid
100,29.97180235,-103.0088338,152,Shrubland,17.61504149,5,BSh,Hot Semi-Arid
100,30.03486541,-103.0088338,152,Shrubland,17.25693731,5,BSh,Hot Semi-Arid
100,30.09792847,-103.0088338,152,Shrubland,17.25693731,5,BSh,Hot Semi-Arid
100,30.16099153,-103.0088338,152,Shrubland,17.25693731,5,BSh,Hot Semi-Arid
100,30.72855906,-103.0088338,152,Shrubland,17.69012491,5,BSh,Hot Semi-Arid
100,29.34117176,-102.9457707,152,Shrubland,19.24970818,5,BSh,Hot Semi-Arid
100,29.40423482,-102.9457707,152,Shrubland,19.24970818,5,BSh,Hot Semi-Arid
100,29.97180235,-102.9457707,152,Shrubland,18.14064566,5,BSh,Hot Semi-Arid
100,30.03486541,-102.9457707,152,Shrubland,17.19743756,5,BSh,Hot Semi-Arid
100,30.09792847,-102.9457707,152,Shrubland,17.19743756,5,BSh,Hot Semi-Arid
100,29.97180235,-102.8827077,152,Shrubland,18.14064566,5,BSh,Hot Semi-Arid
100,30.03486541,-102.8827077,152,Shrubland,17.19743756,5,BSh,Hot Semi-Arid
100,30.09792847,-102.8827077,152,Shrubland,17.19743756,5,BSh,Hot Semi-Arid
100,30.03486541,-102.8196446,152,Shrubland,17.6061457,5,BSh,Hot Semi-Arid
100,30.09792847,-102.8196446,152,Shrubland,17.6061457,5,BSh,Hot Semi-Arid
100,30.60243295,-102.8196446,152,Shrubland,17.51350013,5,BSh,Hot Semi-Arid
100,30.665496,-102.8196446,152,Shrubland,17.51350013,5,BSh,Hot Semi-Arid
100,30.03486541,-102.7565815,152,Shrubland,17.6061457,5,BSh,Hot Semi-Arid
100,30.09792847,-102.7565815,152,Shrubland,17.6061457,5,BSh,Hot Semi-Arid
100,30.60243295,-102.7565815,152,Shrubland,17.51350013,5,BSh,Hot Semi-Arid
100,30.03486541,-102.6935185,152,Shrubland,17.6061457,5,BSh,Hot Semi-Arid
100,30.09792847,-102.6304554,152,Shrubland,18.2338752,5,BSh,Hot Semi-Arid
100,30.03486541,-102.5673924,152,Shrubland,18.2338752,5,BSh,Hot Semi-Arid
100,30.09792847,-102.5673924,152,Shrubland,18.2338752,5,BSh,Hot Semi-Arid
100,30.22405459,-102.5673924,152,Shrubland,17.53047915,5,BSh,Hot Semi-Arid
100,30.28711765,-102.5673924,152,Shrubland,17.53047915,5,BSh,Hot Semi-Arid
100,30.03486541,-102.5043293,152,Shrubland,18.2338752,5,BSh,Hot Semi-Arid
100,30.09792847,-102.5043293,152,Shrubland,18.2338752,5,BSh,Hot Semi-Arid
100,30.35018071,-102.5043293,152,Shrubland,17.33870844,5,BSh,Hot Semi-Arid
100,30.03486541,-102.4412662,152,Shrubland,18.64035424,5,BSh,Hot Semi-Arid
100,30.09792847,-102.4412662,152,Shrubland,18.64035424,5,BSh,Hot Semi-Arid
100,29.78261317,-102.3782032,152,Shrubland,19.84670822,5,BSh,Hot Semi-Arid
100,30.28711765,-102.3782032,152,Shrubland,17.82231251,5,BSh,Hot Semi-Arid
100,29.97180235,-102.3151401,152,Shrubland,19.99358328,5,BSh,Hot Semi-Arid
100,30.22405459,-102.3151401,152,Shrubland,18.31152058,5,BSh,Hot Semi-Arid
100,30.16099153,-102.252077,152,Shrubland,19.0011665,5,BSh,Hot Semi-Arid
100,30.28711765,-102.252077,152,Shrubland,18.31152058,5,BSh,Hot Semi-Arid
100,30.16099153,-102.189014,152,Shrubland,19.0011665,5,BSh,Hot Semi-Arid
100,30.28711765,-102.189014,152,Shrubland,18.31152058,5,BSh,Hot Semi-Arid
100,29.78261317,-102.1259509,152,Shrubland,20.61404149,5,BSh,Hot Semi-Arid
100,29.84567623,-102.1259509,152,Shrubland,19.99589586,5,BSh,Hot Semi-Arid
100,30.28711765,-102.1259509,152,Shrubland,18.80987505,5,BSh,Hot Semi-Arid
100,30.28711765,-102.0628879,152,Shrubland,18.80987505,5,BSh,Hot Semi-Arid
100,29.78261317,-101.9998248,152,Shrubland,20.62722905,5,BSh,Hot Semi-Arid
100,29.84567623,-101.9998248,152,Shrubland,20.14670849,5,BSh,Hot Semi-Arid
100,30.16099153,-101.9998248,152,Shrubland,19.68372901,5,BSh,Hot Semi-Arid
100,29.78261317,-101.9367617,152,Shrubland,20.62722905,5,BSh,Hot Semi-Arid
100,30.16099153,-101.9367617,152,Shrubland,19.68372901,5,BSh,Hot Semi-Arid
100,30.22405459,-101.9367617,152,Shrubland,19.03456239,5,BSh,Hot Semi-Arid
100,29.78261317,-101.8736987,152,Shrubland,20.62722905,5,BSh,Hot Semi-Arid
